d42c		 LSR (0x46) ZeroPage(120)=1		 A:1 P:67
d42e		 LDA (0xa5) ZeroPage(120)=0		 A:0 P:67
d430		 JSR (0x20) 		 A:0 P:67
f99d		 BCC (0x90) 		 A:0 P:67
f99f		 BNE (0xd0) 		 A:0 P:67
f9a1		 BMI (0x30) 		 A:0 P:67
f9a3		 BVC (0x50) 		 A:0 P:67
f9a5		 CMP (0xc9) 		 A:0 P:67
f9a7		 BNE (0xd0) 		 A:0 P:67
f9a9		 CLV (0xB8) 		 A:0 P:27
f9aa		 LDA (0xa9) 		 A:aa P:a5
f9ac		 RTS (0x60) 		 A:aa P:a5
d433		 INY (0xc8) 		 A:aa P:a5
d434		 STA (0x85) 		 A:aa P:a5
d436		 LSR (0x46) ZeroPage(120)=170		 A:aa P:24
d438		 LDA (0xa5) ZeroPage(120)=85		 A:55 P:24
d43a		 JSR (0x20) 		 A:55 P:24
f9ad		 BCS (0xb0) 		 A:55 P:24
f9af		 BEQ (0xf0) 		 A:55 P:24
f9b1		 BMI (0x30) 		 A:55 P:24
f9b3		 BVS (0x70) 		 A:55 P:24
f9b5		 CMP (0xc9) 		 A:55 P:27
f9b7		 BNE (0xd0) 		 A:55 P:27
f9b9		 RTS (0x60) 		 A:55 P:27
d43d		 INY (0xc8) 		 A:55 P:a5
d43e		 JSR (0x20) 		 A:55 P:a5
f9bd		 BIT (0x24) ZeroPage(1)=255		 A:55 P:e5
f9bf		 SEC (0x38) 		 A:55 P:e5
f9c0		 LDA (0xa9) 		 A:80 P:e5
f9c2		 RTS (0x60) 		 A:80 P:e5
d441		 STA (0x85) 		 A:80 P:e5
d443		 ASL (0x06) ZeroPage(120)=128		 A:80 P:67
d445		 LDA (0xa5) ZeroPage(120)=0		 A:0 P:67
d447		 JSR (0x20) 		 A:0 P:67
f9c3		 BCC (0x90) 		 A:0 P:67
f9c5		 BNE (0xd0) 		 A:0 P:67
f9c7		 BMI (0x30) 		 A:0 P:67
f9c9		 BVC (0x50) 		 A:0 P:67
f9cb		 CMP (0xc9) 		 A:0 P:67
f9cd		 BNE (0xd0) 		 A:0 P:67
f9cf		 CLV (0xB8) 		 A:0 P:27
f9d0		 LDA (0xa9) 		 A:55 P:25
f9d2		 SEC (0x38) 		 A:55 P:25
f9d3		 RTS (0x60) 		 A:55 P:25
d44a		 INY (0xc8) 		 A:55 P:a5
d44b		 STA (0x85) 		 A:55 P:a5
d44d		 ASL (0x06) ZeroPage(120)=85		 A:55 P:a4
d44f		 LDA (0xa5) ZeroPage(120)=170		 A:aa P:a4
d451		 JSR (0x20) 		 A:aa P:a4
f9d4		 BCS (0xb0) 		 A:aa P:a4
f9d6		 BEQ (0xf0) 		 A:aa P:a4
f9d8		 BPL (0x10) 		 A:aa P:a4
f9da		 BVS (0x70) 		 A:aa P:a4
f9dc		 CMP (0xc9) 		 A:aa P:27
f9de		 BNE (0xd0) 		 A:aa P:27
f9e0		 RTS (0x60) 		 A:aa P:27
d454		 INY (0xc8) 		 A:aa P:a5
d455		 JSR (0x20) 		 A:aa P:a5
f9e4		 BIT (0x24) ZeroPage(1)=255		 A:aa P:e5
f9e6		 SEC (0x38) 		 A:aa P:e5
f9e7		 LDA (0xa9) 		 A:1 P:65
f9e9		 RTS (0x60) 		 A:1 P:65
d458		 STA (0x85) 		 A:1 P:65
d45a		 ROR (0x66) ZeroPage(120)=1		 A:1 P:e5
d45c		 LDA (0xa5) ZeroPage(120)=128		 A:80 P:e5
d45e		 JSR (0x20) 		 A:80 P:e5
f9ea		 BCC (0x90) 		 A:80 P:e5
f9ec		 BEQ (0xf0) 		 A:80 P:e5
f9ee		 BPL (0x10) 		 A:80 P:e5
f9f0		 BVC (0x50) 		 A:80 P:e5
f9f2		 CMP (0xc9) 		 A:80 P:67
f9f4		 BNE (0xd0) 		 A:80 P:67
f9f6		 CLV (0xB8) 		 A:80 P:27
f9f7		 CLC (0x18) 		 A:80 P:26
f9f8		 LDA (0xa9) 		 A:55 P:24
f9fa		 RTS (0x60) 		 A:55 P:24
d461		 INY (0xc8) 		 A:55 P:a4
d462		 STA (0x85) 		 A:55 P:a4
d464		 ROR (0x66) ZeroPage(120)=85		 A:55 P:25
d466		 LDA (0xa5) ZeroPage(120)=42		 A:2a P:25
d468		 JSR (0x20) 		 A:2a P:25
f9fb		 BCC (0x90) 		 A:2a P:25
f9fd		 BEQ (0xf0) 		 A:2a P:25
f9ff		 BMI (0x30) 		 A:2a P:25
fa01		 BVS (0x70) 		 A:2a P:25
fa03		 CMP (0xc9) 		 A:2a P:27
fa05		 BNE (0xd0) 		 A:2a P:27
fa07		 RTS (0x60) 		 A:2a P:27
d46b		 INY (0xc8) 		 A:2a P:a5
d46c		 JSR (0x20) 		 A:2a P:a5
fa0a		 BIT (0x24) ZeroPage(1)=255		 A:2a P:e5
fa0c		 SEC (0x38) 		 A:2a P:e5
fa0d		 LDA (0xa9) 		 A:80 P:e5
fa0f		 RTS (0x60) 		 A:80 P:e5
d46f		 STA (0x85) 		 A:80 P:e5
d471		 ROL (0x26) ZeroPage(120)=128		 A:80 P:65
d473		 LDA (0xa5) ZeroPage(120)=1		 A:1 P:65
d475		 JSR (0x20) 		 A:1 P:65
fa10		 BCC (0x90) 		 A:1 P:65
fa12		 BEQ (0xf0) 		 A:1 P:65
fa14		 BMI (0x30) 		 A:1 P:65
fa16		 BVC (0x50) 		 A:1 P:65
fa18		 CMP (0xc9) 		 A:1 P:67
fa1a		 BNE (0xd0) 		 A:1 P:67
fa1c		 CLV (0xB8) 		 A:1 P:27
fa1d		 CLC (0x18) 		 A:1 P:26
fa1e		 LDA (0xa9) 		 A:55 P:24
fa20		 RTS (0x60) 		 A:55 P:24
d478		 INY (0xc8) 		 A:55 P:a4
d479		 STA (0x85) 		 A:55 P:a4
d47b		 ROL (0x26) ZeroPage(120)=85		 A:55 P:a4
d47d		 LDA (0xa5) ZeroPage(120)=170		 A:aa P:a4
d47f		 JSR (0x20) 		 A:aa P:a4
fa21		 BCS (0xb0) 		 A:aa P:a4
fa23		 BEQ (0xf0) 		 A:aa P:a4
fa25		 BPL (0x10) 		 A:aa P:a4
fa27		 BVS (0x70) 		 A:aa P:a4
fa29		 CMP (0xc9) 		 A:aa P:27
fa2b		 BNE (0xd0) 		 A:aa P:27
fa2d		 RTS (0x60) 		 A:aa P:27
d482		 LDA (0xa9) 		 A:ff P:a5
d484		 STA (0x85) 		 A:ff P:a5
d486		 STA (0x85) 		 A:ff P:a5
d488		 BIT (0x24) ZeroPage(1)=255		 A:ff P:e5
d48a		 SEC (0x38) 		 A:ff P:e5
d48b		 INC (0xe6) ZeroPage(120)=255		 A:ff P:67
d48d		 BNE (0xd0) 		 A:ff P:67
d48f		 BMI (0x30) 		 A:ff P:67
d491		 BVC (0x50) 		 A:ff P:67
d493		 BCC (0x90) 		 A:ff P:67
d495		 LDA (0xa5) ZeroPage(120)=0		 A:0 P:67
d497		 CMP (0xc9) 		 A:0 P:67
d499		 BEQ (0xf0) 		 A:0 P:67
d49f		 LDA (0xa9) 		 A:7f P:65
d4a1		 STA (0x85) 		 A:7f P:65
d4a3		 CLV (0xB8) 		 A:7f P:25
d4a4		 CLC (0x18) 		 A:7f P:24
d4a5		 INC (0xe6) ZeroPage(120)=127		 A:7f P:a4
d4a7		 BEQ (0xf0) 		 A:7f P:a4
d4a9		 BPL (0x10) 		 A:7f P:a4
d4ab		 BVS (0x70) 		 A:7f P:a4
d4ad		 BCS (0xb0) 		 A:7f P:a4
d4af		 LDA (0xa5) ZeroPage(120)=128		 A:80 P:a4
d4b1		 CMP (0xc9) 		 A:80 P:27
d4b3		 BEQ (0xf0) 		 A:80 P:27
d4b9		 LDA (0xa9) 		 A:0 P:27
d4bb		 STA (0x85) 		 A:0 P:27
d4bd		 BIT (0x24) ZeroPage(1)=255		 A:0 P:e7
d4bf		 SEC (0x38) 		 A:0 P:e7
d4c0		 DEC (0xc6) ZeroPage(120)=0		 A:0 P:e5
d4c2		 BEQ (0xf0) 		 A:0 P:e5
d4c4		 BPL (0x10) 		 A:0 P:e5
d4c6		 BVC (0x50) 		 A:0 P:e5
d4c8		 BCC (0x90) 		 A:0 P:e5
d4ca		 LDA (0xa5) ZeroPage(120)=255		 A:ff P:e5
d4cc		 CMP (0xc9) 		 A:ff P:67
d4ce		 BEQ (0xf0) 		 A:ff P:67
d4d4		 LDA (0xa9) 		 A:80 P:e5
d4d6		 STA (0x85) 		 A:80 P:e5
d4d8		 CLV (0xB8) 		 A:80 P:a5
d4d9		 CLC (0x18) 		 A:80 P:a4
d4da		 DEC (0xc6) ZeroPage(120)=128		 A:80 P:24
d4dc		 BEQ (0xf0) 		 A:80 P:24
d4de		 BMI (0x30) 		 A:80 P:24
d4e0		 BVS (0x70) 		 A:80 P:24
d4e2		 BCS (0xb0) 		 A:80 P:24
d4e4		 LDA (0xa5) ZeroPage(120)=127		 A:7f P:24
d4e6		 CMP (0xc9) 		 A:7f P:27
d4e8		 BEQ (0xf0) 		 A:7f P:27
d4ee		 LDA (0xa9) 		 A:1 P:25
d4f0		 STA (0x85) 		 A:1 P:25
d4f2		 DEC (0xc6) ZeroPage(120)=1		 A:1 P:27
d4f4		 BEQ (0xf0) 		 A:1 P:27
d4fa		 RTS (0x60) 		 A:1 P:27
c615		 JSR (0x20) 		 A:1 P:27
d4fb		 LDA (0xa9) 		 A:55 P:25
d4fd		 STA (0x8d) 		 A:55 P:25
d500		 LDA (0xa9) 		 A:ff P:a5
d502		 STA (0x85) 		 A:ff P:a5
d504		 BIT (0x24) ZeroPage(1)=255		 A:ff P:e5
d506		 LDY (0xa0) 		 A:ff P:65
d508		 LDX (0xa2) 		 A:ff P:65
d50a		 LDA (0xa9) 		 A:0 P:67
d50c		 LDA (0xad) Absolute(1656)=85		 A:55 P:65
d50f		 BEQ (0xf0) 		 A:55 P:65
d511		 BMI (0x30) 		 A:55 P:65
d513		 CMP (0xc9) 		 A:55 P:67
d515		 BNE (0xd0) 		 A:55 P:67
d517		 CPY (0xc0) 		 A:55 P:67
d519		 BNE (0xd0) 		 A:55 P:67
d51b		 CPX (0xe0) 		 A:55 P:67
d51d		 BVC (0x50) 		 A:55 P:67
d51f		 BEQ (0xf0) 		 A:55 P:67
d525		 LDA (0xa9) 		 A:46 P:65
d527		 BIT (0x24) ZeroPage(1)=255		 A:46 P:e5
d529		 STA (0x8d) 		 A:46 P:e5
d52c		 BEQ (0xf0) 		 A:46 P:e5
d52e		 BPL (0x10) 		 A:46 P:e5
d530		 BVC (0x50) 		 A:46 P:e5
d532		 LDA (0xad) Absolute(1656)=70		 A:46 P:65
d535		 CMP (0xc9) 		 A:46 P:67
d537		 BEQ (0xf0) 		 A:46 P:67
d53d		 LDA (0xa9) 		 A:55 P:65
d53f		 STA (0x8d) 		 A:55 P:65
d542		 BIT (0x24) ZeroPage(1)=255		 A:55 P:e5
d544		 LDA (0xa9) 		 A:11 P:65
d546		 LDX (0xa2) 		 A:11 P:65
d548		 LDY (0xa0) 		 A:11 P:67
d54a		 LDY (0xac) Absolute(1656)=85		 A:11 P:65
d54d		 BEQ (0xf0) 		 A:11 P:65
d54f		 BMI (0x30) 		 A:11 P:65
d551		 CPY (0xc0) 		 A:11 P:67
d553		 BNE (0xd0) 		 A:11 P:67
d555		 CMP (0xc9) 		 A:11 P:67
d557		 BNE (0xd0) 		 A:11 P:67
d559		 CPX (0xe0) 		 A:11 P:67
d55b		 BVC (0x50) 		 A:11 P:67
d55d		 BEQ (0xf0) 		 A:11 P:67
d563		 LDY (0xa0) 		 A:11 P:65
d565		 BIT (0x24) ZeroPage(1)=255		 A:11 P:e5
d567		 STY (0x8c) 		 A:11 P:e5
d56a		 BEQ (0xf0) 		 A:11 P:e5
d56c		 BPL (0x10) 		 A:11 P:e5
d56e		 BVC (0x50) 		 A:11 P:e5
d570		 LDY (0xac) Absolute(1656)=70		 A:11 P:65
d573		 CPY (0xc0) 		 A:11 P:67
d575		 BEQ (0xf0) 		 A:11 P:67
d57b		 BIT (0x24) ZeroPage(1)=255		 A:11 P:e5
d57d		 LDA (0xa9) 		 A:55 P:65
d57f		 STA (0x8d) 		 A:55 P:65
d582		 LDY (0xa0) 		 A:55 P:65
d584		 LDA (0xa9) 		 A:23 P:65
d586		 LDX (0xa2) 		 A:23 P:67
d588		 LDX (0xae) Absolute(1656)=85		 A:23 P:65
d58b		 BEQ (0xf0) 		 A:23 P:65
d58d		 BMI (0x30) 		 A:23 P:65
d58f		 CPX (0xe0) 		 A:23 P:67
d591		 BNE (0xd0) 		 A:23 P:67
d593		 CPY (0xc0) 		 A:23 P:67
d595		 BNE (0xd0) 		 A:23 P:67
d597		 CMP (0xc9) 		 A:23 P:67
d599		 BVC (0x50) 		 A:23 P:67
d59b		 BEQ (0xf0) 		 A:23 P:67
d5a1		 LDX (0xa2) 		 A:23 P:65
d5a3		 BIT (0x24) ZeroPage(1)=255		 A:23 P:e5
d5a5		 STX (0x8e) 		 A:23 P:e5
d5a8		 BEQ (0xf0) 		 A:23 P:e5
d5aa		 BPL (0x10) 		 A:23 P:e5
d5ac		 BVC (0x50) 		 A:23 P:e5
d5ae		 LDX (0xae) Absolute(1656)=70		 A:23 P:65
d5b1		 CPX (0xe0) 		 A:23 P:67
d5b3		 BEQ (0xf0) 		 A:23 P:67
d5b9		 LDA (0xa9) 		 A:c0 P:e5
d5bb		 STA (0x8d) 		 A:c0 P:e5
d5be		 LDX (0xa2) 		 A:c0 P:65
d5c0		 LDY (0xa0) 		 A:c0 P:e5
d5c2		 LDA (0xa9) 		 A:5 P:65
d5c4		 BIT (0x2c) Absolute(1656)=192		 A:5 P:e7
d5c7		 BPL (0x10) 		 A:5 P:e7
d5c9		 BVC (0x50) 		 A:5 P:e7
d5cb		 BNE (0xd0) 		 A:5 P:e7
d5cd		 CMP (0xc9) 		 A:5 P:67
d5cf		 BNE (0xd0) 		 A:5 P:67
d5d1		 CPX (0xe0) 		 A:5 P:67
d5d3		 BNE (0xd0) 		 A:5 P:67
d5d5		 CPY (0xc0) 		 A:5 P:67
d5d7		 BEQ (0xf0) 		 A:5 P:67
d5dd		 LDA (0xa9) 		 A:3 P:65
d5df		 STA (0x8d) 		 A:3 P:65
d5e2		 LDA (0xa9) 		 A:1 P:65
d5e4		 BIT (0x2c) Absolute(1656)=3		 A:1 P:25
d5e7		 BMI (0x30) 		 A:1 P:25
d5e9		 BVS (0x70) 		 A:1 P:25
d5eb		 BEQ (0xf0) 		 A:1 P:25
d5ed		 CMP (0xc9) 		 A:1 P:27
d5ef		 BEQ (0xf0) 		 A:1 P:27
d5f5		 LDY (0xa0) 		 A:1 P:a5
d5f7		 LDA (0xa9) 		 A:aa P:a5
d5f9		 STA (0x8d) 		 A:aa P:a5
d5fc		 JSR (0x20) 		 A:aa P:a5
f7b6		 CLC (0x18) 		 A:aa P:a4
f7b7		 LDA (0xa9) 		 A:ff P:a4
f7b9		 STA (0x85) 		 A:ff P:a4
f7bb		 BIT (0x24) ZeroPage(1)=255		 A:ff P:e4
f7bd		 LDA (0xa9) 		 A:55 P:64
f7bf		 RTS (0x60) 		 A:55 P:64
d5ff		 ORA (0x0d) Absolute(1656)=170		 A:ff P:e4
d602		 JSR (0x20) 		 A:ff P:e4
f7c0		 BCS (0xb0) 		 A:ff P:e4
f7c2		 BPL (0x10) 		 A:ff P:e4
f7c4		 CMP (0xc9) 		 A:ff P:67
f7c6		 BNE (0xd0) 		 A:ff P:67
f7c8		 BVC (0x50) 		 A:ff P:67
f7ca		 RTS (0x60) 		 A:ff P:67
d605		 INY (0xc8) 		 A:ff P:e5
d606		 LDA (0xa9) 		 A:0 P:67
d608		 STA (0x8d) 		 A:0 P:67
d60b		 JSR (0x20) 		 A:0 P:67
f7ce		 SEC (0x38) 		 A:0 P:67
f7cf		 CLV (0xB8) 		 A:0 P:27
f7d0		 LDA (0xa9) 		 A:0 P:27
f7d2		 RTS (0x60) 		 A:0 P:27
d60e		 ORA (0x0d) Absolute(1656)=0		 A:0 P:27
d611		 JSR (0x20) 		 A:0 P:27
f7d3		 BNE (0xd0) 		 A:0 P:27
f7d5		 BVS (0x70) 		 A:0 P:27
f7d7		 BCC (0x90) 		 A:0 P:27
f7d9		 BMI (0x30) 		 A:0 P:27
f7db		 RTS (0x60) 		 A:0 P:27
d614		 INY (0xc8) 		 A:0 P:a5
d615		 LDA (0xa9) 		 A:aa P:a5
d617		 STA (0x8d) 		 A:aa P:a5
d61a		 JSR (0x20) 		 A:aa P:a5
f7df		 CLC (0x18) 		 A:aa P:a4
f7e0		 BIT (0x24) ZeroPage(1)=255		 A:aa P:e4
f7e2		 LDA (0xa9) 		 A:55 P:64
f7e4		 RTS (0x60) 		 A:55 P:64
d61d		 AND (0x2d) Absolute(1656)=170		 A:0 P:66
d620		 JSR (0x20) 		 A:0 P:66
f7e5		 BNE (0xd0) 		 A:0 P:66
f7e7		 BVC (0x50) 		 A:0 P:66
f7e9		 BCS (0xb0) 		 A:0 P:66
f7eb		 BMI (0x30) 		 A:0 P:66
f7ed		 RTS (0x60) 		 A:0 P:66
d623		 INY (0xc8) 		 A:0 P:e4
d624		 LDA (0xa9) 		 A:ef P:e4
d626		 STA (0x8d) 		 A:ef P:e4
d629		 JSR (0x20) 		 A:ef P:e4
f7f1		 SEC (0x38) 		 A:ef P:e5
f7f2		 CLV (0xB8) 		 A:ef P:a5
f7f3		 LDA (0xa9) 		 A:f8 P:a5
f7f5		 RTS (0x60) 		 A:f8 P:a5
d62c		 AND (0x2d) Absolute(1656)=239		 A:e8 P:a5
d62f		 JSR (0x20) 		 A:e8 P:a5
f7f6		 BCC (0x90) 		 A:e8 P:a5
f7f8		 BPL (0x10) 		 A:e8 P:a5
f7fa		 CMP (0xc9) 		 A:e8 P:27
f7fc		 BNE (0xd0) 		 A:e8 P:27
f7fe		 BVS (0x70) 		 A:e8 P:27
f800		 RTS (0x60) 		 A:e8 P:27
d632		 INY (0xc8) 		 A:e8 P:a5
d633		 LDA (0xa9) 		 A:aa P:a5
d635		 STA (0x8d) 		 A:aa P:a5
d638		 JSR (0x20) 		 A:aa P:a5
f804		 CLC (0x18) 		 A:aa P:a4
f805		 BIT (0x24) ZeroPage(1)=255		 A:aa P:e4
f807		 LDA (0xa9) 		 A:5f P:64
f809		 RTS (0x60) 		 A:5f P:64
d63b		 EOR (0x4d) Absolute(1656)=170		 A:f5 P:e4
d63e		 JSR (0x20) 		 A:f5 P:e4
f80a		 BCS (0xb0) 		 A:f5 P:e4
f80c		 BPL (0x10) 		 A:f5 P:e4
f80e		 CMP (0xc9) 		 A:f5 P:67
f810		 BNE (0xd0) 		 A:f5 P:67
f812		 BVC (0x50) 		 A:f5 P:67
f814		 RTS (0x60) 		 A:f5 P:67
d641		 INY (0xc8) 		 A:f5 P:e5
d642		 LDA (0xa9) 		 A:70 P:65
d644		 STA (0x8d) 		 A:70 P:65
d647		 JSR (0x20) 		 A:70 P:65
f818		 SEC (0x38) 		 A:70 P:65
f819		 CLV (0xB8) 		 A:70 P:25
f81a		 LDA (0xa9) 		 A:70 P:25
f81c		 RTS (0x60) 		 A:70 P:25
d64a		 EOR (0x4d) Absolute(1656)=112		 A:0 P:27
d64d		 JSR (0x20) 		 A:0 P:27
f81d		 BNE (0xd0) 		 A:0 P:27
f81f		 BVS (0x70) 		 A:0 P:27
f821		 BCC (0x90) 		 A:0 P:27
f823		 BMI (0x30) 		 A:0 P:27
f825		 RTS (0x60) 		 A:0 P:27
d650		 INY (0xc8) 		 A:0 P:a5
d651		 LDA (0xa9) 		 A:69 P:25
d653		 STA (0x8d) 		 A:69 P:25
d656		 JSR (0x20) 		 A:69 P:25
f829		 CLC (0x18) 		 A:69 P:24
f82a		 BIT (0x24) ZeroPage(1)=255		 A:69 P:e4
f82c		 LDA (0xa9) 		 A:0 P:66
f82e		 RTS (0x60) 		 A:0 P:66
d659		 ADC (0x6d) Absolute(1656)=105		 A:69 P:24
d65c		 JSR (0x20) 		 A:69 P:24
f82f		 BMI (0x30) 		 A:69 P:24
f831		 BCS (0xb0) 		 A:69 P:24
f833		 CMP (0xc9) 		 A:69 P:27
f835		 BNE (0xd0) 		 A:69 P:27
f837		 BVS (0x70) 		 A:69 P:27
f839		 RTS (0x60) 		 A:69 P:27
d65f		 INY (0xc8) 		 A:69 P:a5
d660		 JSR (0x20) 		 A:69 P:a5
f83d		 SEC (0x38) 		 A:69 P:a5
f83e		 BIT (0x24) ZeroPage(1)=255		 A:69 P:e5
f840		 LDA (0xa9) 		 A:0 P:67
f842		 RTS (0x60) 		 A:0 P:67
d663		 ADC (0x6d) Absolute(1656)=105		 A:6a P:24
d666		 JSR (0x20) 		 A:6a P:24
f843		 BMI (0x30) 		 A:6a P:24
f845		 BCS (0xb0) 		 A:6a P:24
f847		 CMP (0xc9) 		 A:6a P:27
f849		 BNE (0xd0) 		 A:6a P:27
f84b		 BVS (0x70) 		 A:6a P:27
f84d		 RTS (0x60) 		 A:6a P:27
d669		 INY (0xc8) 		 A:6a P:a5
d66a		 LDA (0xa9) 		 A:7f P:25
d66c		 STA (0x8d) 		 A:7f P:25
d66f		 JSR (0x20) 		 A:7f P:25
f851		 SEC (0x38) 		 A:7f P:25
f852		 CLV (0xB8) 		 A:7f P:25
f853		 LDA (0xa9) 		 A:7f P:25
f855		 RTS (0x60) 		 A:7f P:25
d672		 ADC (0x6d) Absolute(1656)=127		 A:ff P:e4
d675		 JSR (0x20) 		 A:ff P:e4
f856		 BPL (0x10) 		 A:ff P:e4
f858		 BCS (0xb0) 		 A:ff P:e4
f85a		 CMP (0xc9) 		 A:ff P:67
f85c		 BNE (0xd0) 		 A:ff P:67
f85e		 BVC (0x50) 		 A:ff P:67
f860		 RTS (0x60) 		 A:ff P:67
d678		 INY (0xc8) 		 A:ff P:e5
d679		 LDA (0xa9) 		 A:80 P:e5
d67b		 STA (0x8d) 		 A:80 P:e5
d67e		 JSR (0x20) 		 A:80 P:e5
f864		 CLC (0x18) 		 A:80 P:e4
f865		 BIT (0x24) ZeroPage(1)=255		 A:80 P:e4
f867		 LDA (0xa9) 		 A:7f P:64
f869		 RTS (0x60) 		 A:7f P:64
d681		 ADC (0x6d) Absolute(1656)=128		 A:ff P:a4
d684		 JSR (0x20) 		 A:ff P:a4
f86a		 BPL (0x10) 		 A:ff P:a4
f86c		 BCS (0xb0) 		 A:ff P:a4
f86e		 CMP (0xc9) 		 A:ff P:27
f870		 BNE (0xd0) 		 A:ff P:27
f872		 BVS (0x70) 		 A:ff P:27
f874		 RTS (0x60) 		 A:ff P:27
d687		 INY (0xc8) 		 A:ff P:a5
d688		 JSR (0x20) 		 A:ff P:a5
f878		 SEC (0x38) 		 A:ff P:a5
f879		 CLV (0xB8) 		 A:ff P:a5
f87a		 LDA (0xa9) 		 A:7f P:25
f87c		 RTS (0x60) 		 A:7f P:25
d68b		 ADC (0x6d) Absolute(1656)=128		 A:0 P:27
d68e		 JSR (0x20) 		 A:0 P:27
f87d		 BNE (0xd0) 		 A:0 P:27
f87f		 BMI (0x30) 		 A:0 P:27
f881		 BVS (0x70) 		 A:0 P:27
f883		 BCC (0x90) 		 A:0 P:27
f885		 RTS (0x60) 		 A:0 P:27
d691		 INY (0xc8) 		 A:0 P:a5
d692		 LDA (0xa9) 		 A:40 P:25
d694		 STA (0x8d) 		 A:40 P:25
d697		 JSR (0x20) 		 A:40 P:25
f889		 BIT (0x24) ZeroPage(1)=255		 A:40 P:e5
f88b		 LDA (0xa9) 		 A:40 P:65
f88d		 RTS (0x60) 		 A:40 P:65
d69a		 CMP (0xcd) Absolute(1656)=64		 A:40 P:67
d69d		 JSR (0x20) 		 A:40 P:67
f88e		 BMI (0x30) 		 A:40 P:67
f890		 BCC (0x90) 		 A:40 P:67
f892		 BNE (0xd0) 		 A:40 P:67
f894		 BVC (0x50) 		 A:40 P:67
f896		 RTS (0x60) 		 A:40 P:67
d6a0		 INY (0xc8) 		 A:40 P:e5
d6a1		 PHA (0x48) 		 A:40 P:e5
d6a2		 LDA (0xa9) 		 A:3f P:65
d6a4		 STA (0x8d) 		 A:3f P:65
d6a7		 PLA (0x68) 		 A:40 P:65
d6a8		 JSR (0x20) 		 A:40 P:65
f89a		 CLV (0xB8) 		 A:40 P:25
f89b		 RTS (0x60) 		 A:40 P:25
d6ab		 CMP (0xcd) Absolute(1656)=63		 A:40 P:25
d6ae		 JSR (0x20) 		 A:40 P:25
f89c		 BEQ (0xf0) 		 A:40 P:25
f89e		 BMI (0x30) 		 A:40 P:25
f8a0		 BCC (0x90) 		 A:40 P:25
f8a2		 BVS (0x70) 		 A:40 P:25
f8a4		 RTS (0x60) 		 A:40 P:25
d6b1		 INY (0xc8) 		 A:40 P:a5
d6b2		 PHA (0x48) 		 A:40 P:a5
d6b3		 LDA (0xa9) 		 A:41 P:25
d6b5		 STA (0x8d) 		 A:41 P:25
d6b8		 PLA (0x68) 		 A:40 P:25
d6b9		 CMP (0xcd) Absolute(1656)=65		 A:40 P:a4
d6bc		 JSR (0x20) 		 A:40 P:a4
f8a8		 BEQ (0xf0) 		 A:40 P:a4
f8aa		 BPL (0x10) 		 A:40 P:a4
f8ac		 BPL (0x10) 		 A:40 P:a4
f8ae		 RTS (0x60) 		 A:40 P:a4
d6bf		 INY (0xc8) 		 A:40 P:a4
d6c0		 PHA (0x48) 		 A:40 P:a4
d6c1		 LDA (0xa9) 		 A:0 P:26
d6c3		 STA (0x8d) 		 A:0 P:26
d6c6		 PLA (0x68) 		 A:40 P:24
d6c7		 JSR (0x20) 		 A:40 P:24
f8b2		 LDA (0xa9) 		 A:80 P:a4
f8b4		 RTS (0x60) 		 A:80 P:a4
d6ca		 CMP (0xcd) Absolute(1656)=0		 A:80 P:a5
d6cd		 JSR (0x20) 		 A:80 P:a5
f8b5		 BEQ (0xf0) 		 A:80 P:a5
f8b7		 BPL (0x10) 		 A:80 P:a5
f8b9		 BCC (0x90) 		 A:80 P:a5
f8bb		 RTS (0x60) 		 A:80 P:a5
d6d0		 INY (0xc8) 		 A:80 P:a5
d6d1		 PHA (0x48) 		 A:80 P:a5
d6d2		 LDA (0xa9) 		 A:80 P:a5
d6d4		 STA (0x8d) 		 A:80 P:a5
d6d7		 PLA (0x68) 		 A:80 P:a5
d6d8		 CMP (0xcd) Absolute(1656)=128		 A:80 P:27
d6db		 JSR (0x20) 		 A:80 P:27
f8bf		 BNE (0xd0) 		 A:80 P:27
f8c1		 BMI (0x30) 		 A:80 P:27
f8c3		 BCC (0x90) 		 A:80 P:27
f8c5		 RTS (0x60) 		 A:80 P:27
d6de		 INY (0xc8) 		 A:80 P:a5
d6df		 PHA (0x48) 		 A:80 P:a5
d6e0		 LDA (0xa9) 		 A:81 P:a5
d6e2		 STA (0x8d) 		 A:81 P:a5
d6e5		 PLA (0x68) 		 A:80 P:a5
d6e6		 CMP (0xcd) Absolute(1656)=129		 A:80 P:a4
d6e9		 JSR (0x20) 		 A:80 P:a4
f8c9		 BCS (0xb0) 		 A:80 P:a4
f8cb		 BEQ (0xf0) 		 A:80 P:a4
f8cd		 BPL (0x10) 		 A:80 P:a4
f8cf		 RTS (0x60) 		 A:80 P:a4
d6ec		 INY (0xc8) 		 A:80 P:a4
d6ed		 PHA (0x48) 		 A:80 P:a4
d6ee		 LDA (0xa9) 		 A:7f P:24
d6f0		 STA (0x8d) 		 A:7f P:24
d6f3		 PLA (0x68) 		 A:80 P:a4
d6f4		 CMP (0xcd) Absolute(1656)=127		 A:80 P:25
d6f7		 JSR (0x20) 		 A:80 P:25
f8d3		 BCC (0x90) 		 A:80 P:25
f8d5		 BEQ (0xf0) 		 A:80 P:25
f8d7		 BMI (0x30) 		 A:80 P:25
